Generation,PopBestRed,PopBestBlue,PopAvgRed,PopAvgBlue,BestOverallRed,BestOverallBlue
239,16363.81,0,-13980.95,0,19963.81,0
240,15283.81,0,-10657.14,0,19963.81,0
241,17483.81,0,-6988.564,0,19963.81,0
242,13923.81,0,-11662.85,0,19963.81,0
243,17563.81,0,-9460.946,0,19963.81,0
244,17763.81,0,-5544.756,0,19963.81,0
245,16403.81,0,-7921.901,0,19963.81,0
246,17883.81,0,-5401.897,0,19963.81,0
247,15723.81,0,-9116.186,0,19963.81,0
248,11523.81,0,-8999.992,0,19963.81,0
249,16283.81,0,-7784.757,0,19963.81,0
250,16683.81,0,-6659.041,0,19963.81,0
251,16163.81,0,-8657.136,0,19963.81,0
252,15923.81,0,-9297.138,0,19963.81,0
253,17043.81,0,-6339.04,0,19963.81,0
254,17243.81,0,-5653.327,0,19963.81,0
255,16643.81,0,-5838.087,0,19963.81,0
256,-1876.18,0,-9695.234,0,19963.81,0
257,17883.81,0,-7348.571,0,19963.81,0
258,17883.81,0,-9630.475,0,19963.81,0
259,15963.81,0,-11897.14,0,19963.81,0
260,16243.81,0,-8502.854,0,19963.81,0
261,16883.81,0,-7072.375,0,19963.81,0
262,18283.81,0,-4586.658,0,19963.81,0
263,16243.81,0,-3830.469,0,19963.81,0
264,18243.81,0,-6078.089,0,19963.81,0
265,17643.81,0,-6081.899,0,19963.81,0
266,16603.81,0,-6207.615,0,19963.81,0
267,17563.81,0,-9579.043,0,19963.81,0
268,17843.81,0,-9708.565,0,19963.81,0
269,16883.81,0,-8982.854,0,19963.81,0
270,16443.81,0,-8596.186,0,19963.81,0
271,15283.81,0,-9236.187,0,19963.81,0
272,15003.81,0,-7790.473,0,19963.81,0
273,17043.81,0,-9931.426,0,19963.81,0
274,11683.81,0,-8638.091,0,19963.81,0
275,13883.81,0,-7220.946,0,19963.81,0
276,14483.81,0,-10725.71,0,19963.81,0
277,19043.81,0,-8815.236,0,19963.81,0
278,17563.81,0,-13173.33,0,19963.81,0
279,15883.81,0,-8712.377,0,19963.81,0
280,15443.81,0,-7611.424,0,19963.81,0
281,17203.81,0,-7045.708,0,19963.81,0
282,16683.81,0,-7085.707,0,19963.81,0
283,12363.81,0,-9790.473,0,19963.81,0
284,18243.81,0,-9636.187,0,19963.81,0
285,17923.81,0,-10908.57,0,19963.81,0
286,16643.81,0,-4283.802,0,19963.81,0
287,18043.81,0,-10984.76,0,19963.81,0
288,15523.81,0,-11401.9,0,19963.81,0
289,17603.81,0,-4921.9,0,19963.81,0
290,17003.81,0,-9879.998,0,19963.81,0
291,17603.81,0,-7438.091,0,19963.81,0
292,15763.81,0,-9017.141,0,19963.81,0
293,17843.81,0,-6998.093,0,19963.81,0
294,17523.81,0,-10716.19,0,19963.81,0
295,17243.81,0,-13281.9,0,19963.81,0
296,17523.81,0,-7228.565,0,19963.81,0
297,19403.81,0,-5424.756,0,19963.81,0
298,17523.81,0,-7114.284,0,19963.81,0
299,17723.81,0,-10415.24,0,19963.81,0
300,13963.81,0,-6222.854,0,19963.81,0
301,17283.81,0,-9761.902,0,19963.81,0
302,16803.81,0,-6874.283,0,19963.81,0
303,16963.81,0,-9081.904,0,19963.81,0
304,12763.81,0,-4287.616,0,19963.81,0
305,16923.81,0,-10948.57,0,19963.81,0
306,-1636.183,0,-7457.137,0,19963.81,0
307,18283.81,0,-10379.05,0,19963.81,0
308,17643.81,0,-10565.71,0,19963.81,0
309,-1156.186,0,-11382.85,0,19963.81,0
310,16563.81,0,-14131.43,0,19963.81,0
311,10283.81,0,-10714.28,0,19963.81,0
312,17643.81,0,-9815.234,0,19963.81,0
313,17203.81,0,-8140.95,0,19963.81,0
314,11883.81,0,-7066.663,0,19963.81,0
315,18203.81,0,-8864.76,0,19963.81,0
316,12683.81,0,-6718.091,0,19963.81,0
317,16603.81,0,-6979.042,0,19963.81,0
318,16163.81,0,-8611.425,0,19963.81,0
319,11443.81,0,-6693.328,0,19963.81,0
320,17923.81,0,-9390.474,0,19963.81,0
321,16483.81,0,-8758.095,0,19963.81,0
322,16883.81,0,-8558.092,0,19963.81,0
323,17643.81,0,-7666.664,0,19963.81,0
324,18763.81,0,-8914.283,0,19963.81,0
325,17403.81,0,-7152.379,0,19963.81,0
326,17163.81,0,-7739.044,0,19963.81,0
327,18283.81,0,-8158.092,0,19963.81,0
328,18003.81,0,-8660.952,0,19963.81,0
329,18123.81,0,-6453.331,0,19963.81,0
330,17483.81,0,-12093.3,0,19963.81,0
331,12163.81,0,-7417.136,0,19963.81,0
332,15523.81,0,-8140.949,0,19963.81,0
333,17763.81,0,-10281.9,0,19963.81,0
334,17083.81,0,-7967.615,0,19963.81,0
335,13123.81,0,-7270.472,0,19963.81,0
336,15843.81,0,-13531.42,0,19963.81,0
337,17563.81,0,-4634.28,0,19963.81,0
338,16523.81,0,-9148.569,0,19963.81,0
339,17043.81,0,-11872.38,0,19963.81,0
340,16483.81,0,-8577.14,0,19963.81,0
341,17363.81,0,-7359.993,0,19963.81,0
342,17283.81,0,-6293.327,0,19963.81,0
343,16683.81,0,-10603.81,0,19963.81,0
344,16603.81,0,-8369.521,0,19963.81,0
345,18163.81,0,-7129.521,0,19963.81,0
346,16403.81,0,-7430.474,0,19963.81,0
347,17723.81,0,-9179.045,0,19963.81,0
348,15723.81,0,-6531.423,0,19963.81,0
349,16483.81,0,-4472.377,0,19963.81,0
350,18003.81,0,-7159.994,0,19963.81,0
351,11403.81,0,-5693.33,0,19963.81,0
352,15883.81,0,-7455.233,0,19963.81,0
353,18043.81,0,-6192.375,0,19963.81,0
354,18763.81,0,-9211.424,0,19963.81,0
355,16763.81,0,-4647.614,0,19963.81,0
356,17563.81,0,-5358.09,0,19963.81,0
357,16683.81,0,-4588.566,0,19963.81,0
358,16563.81,0,-6078.092,0,19963.81,0
359,13643.81,0,-6234.283,0,19963.81,0
360,17643.81,0,-8198.095,0,19963.81,0
361,14403.81,0,-6750.478,0,19963.81,0
362,17643.81,0,-4552.377,0,19963.81,0
363,17563.81,0,-5716.188,0,19963.81,0
364,17523.81,0,-6123.807,0,19963.81,0
365,16963.81,0,-8089.52,0,19963.81,0
366,17883.81,0,-6946.661,0,19963.81,0
367,16603.81,0,-10005.71,0,19963.81,0
368,13003.81,0,-5417.137,0,19963.81,0
369,18763.81,0,-9047.617,0,19963.81,0
370,17523.81,0,-5110.473,0,19963.81,0
371,17363.81,0,-6241.9,0,19963.81,0
372,15403.81,0,-5478.089,0,19963.81,0
373,16963.81,0,-9632.378,0,19963.81,0
374,16483.81,0,-6573.329,0,19963.81,0
375,16443.81,0,-8125.709,0,19963.81,0
376,17843.81,0,-14102.85,0,19963.81,0
