Generation,PopBestRed,PopBestBlue,PopAvgRed,PopAvgBlue,BestOverallRed,BestOverallBlue
237,5722,645,0,2008,685,0,5722,668,0
238,5722,645,0,1941,719,0,5722,668,0
239,5722,645,0,2262,183,0,5722,668,0
240,5692,454,0,1595,234,0,5722,668,0
241,5692,414,0,1456,529,0,5722,668,0
242,4723,146,0,1159,227,0,5722,668,0
243,5722,645,0,1170,803,0,5722,668,0
244,5251,503,0,1681,282,0,5722,668,0
245,5722,645,0,1816,889,0,5722,668,0
246,5722,645,0,1564,514,0,5722,668,0
247,5070,926,0,1758,108,0,5722,668,0
248,5662,146,0,2484,076,0,5722,668,0
249,5722,645,0,2370,338,0,5722,668,0
250,5722,645,0,2868,788,0,5722,668,0
251,4910,072,0,2476,304,0,5722,668,0
252,4904,042,0,2379,769,0,5722,668,0
253,5722,645,0,2141,248,0,5722,668,0
254,5722,645,0,2225,399,0,5722,668,0
255,5722,645,0,1637,203,0,5722,668,0
256,5621,579,0,1974,335,0,5722,668,0
257,5712,587,0,2050,919,0,5722,668,0
258,5722,645,0,1774,908,0,5722,668,0
259,5722,645,0,2519,566,0,5722,668,0
260,5563,23,0,2326,24,0,5722,668,0
261,5722,645,0,2188,415,0,5722,668,0
262,5722,645,0,1722,648,0,5722,668,0
263,5722,645,0,2013,454,0,5722,668,0
264,5722,627,0,1374,496,0,5722,668,0
265,5722,645,0,2110,488,0,5722,668,0
266,5722,645,0,2200,594,0,5722,668,0
267,5530,922,0,1674,893,0,5722,668,0
268,5722,632,0,1201,265,0,5722,668,0
269,5722,645,0,1837,998,0,5722,668,0
270,5722,645,0,1975,151,0,5722,668,0
271,5722,632,0,1658,862,0,5722,668,0
272,5722,606,0,1961,646,0,5722,668,0
273,5722,645,0,1092,993,0,5722,668,0
274,5722,645,0,1325,048,0,5722,668,0
275,5722,645,0,1702,067,0,5722,668,0
276,5311,415,0,1613,463,0,5722,668,0
277,5722,645,0,1612,797,0,5722,668,0
278,5722,645,0,1576,791,0,5722,668,0
279,5722,645,0,1403,15,0,5722,668,0
280,4723,103,0,1340,426,0,5722,668,0
281,5722,645,0,1258,122,0,5722,668,0
282,5110,792,0,1071,951,0,5722,668,0
283,5692,414,0,1266,985,0,5722,668,0
284,5100,933,0,1407,255,0,5722,668,0
285,5722,645,0,1382,095,0,5722,668,0
286,5722,645,0,1777,562,0,5722,668,0
287,5310,977,0,1604,858,0,5722,668,0
288,5310,997,0,1206,292,0,5722,668,0
289,5722,645,0,1013,776,0,5722,668,0
290,5722,645,0,1783,226,0,5722,668,0
291,5642,156,0,2096,031,0,5722,668,0
292,5601,372,0,1069,485,0,5722,668,0
293,5722,645,0,1226,485,0,5722,668,0
294,5722,645,0,1095,243,0,5722,668,0
295,5722,645,0,1759,179,0,5722,668,0
296,4830,51,0,919,0013,0,5722,668,0
297,5722,645,0,1067,006,0,5722,668,0
298,5722,645,0,1618,368,0,5722,668,0
299,5722,645,0,2056,411,0,5722,668,0
300,5692,389,0,1902,339,0,5722,668,0
301,5722,645,0,1488,748,0,5722,668,0
302,5722,645,0,2187,883,0,5722,668,0
303,5722,645,0,1924,61,0,5722,668,0
304,5541,39,0,1837,993,0,5722,668,0
305,5722,645,0,1474,862,0,5722,668,0
306,5722,645,0,1519,234,0,5722,668,0
307,5280,802,0,1062,025,0,5722,668,0
308,4723,103,0,1536,704,0,5722,668,0
309,5722,645,0,1779,975,0,5722,668,0
310,5722,645,0,1245,195,0,5722,668,0
311,5712,572,0,1179,436,0,5722,668,0
312,5702,504,0,1473,023,0,5722,668,0
313,5722,649,0,1975,706,0,5722,668,0
314,5722,645,0,1778,347,0,5722,668,0
315,5722,645,0,2106,999,0,5722,668,0
316,5692,486,0,1460,339,0,5722,668,0
317,5722,645,0,1366,373,0,5722,668,0
318,5722,645,0,1465,637,0,5722,668,0
319,5722,645,0,1626,477,0,5722,668,0
320,5642,064,0,1611,219,0,5722,668,0
321,5722,645,0,1322,555,0,5722,668,0
322,5702,389,0,1215,127,0,5722,668,0
323,5722,649,0,1475,639,0,5722,668,0
324,5510,783,0,1457,464,0,5722,668,0
325,5722,645,0,1488,986,0,5722,668,0
326,5722,645,0,1518,789,0,5722,668,0
327,5682,308,0,2052,898,0,5722,668,0
328,5381,162,0,1391,91,0,5722,668,0
329,5722,645,0,1523,056,0,5722,668,0
330,5722,645,0,1540,222,0,5722,668,0
331,5722,632,0,1547,352,0,5722,668,0
332,5692,461,0,1463,212,0,5722,668,0
333,5672,558,0,1519,241,0,5722,668,0
334,5722,645,0,1605,35,0,5722,668,0
335,5722,645,0,1941,63,0,5722,668,0
336,4912,524,0,2259,11,0,5722,668,0
337,5722,656,0,2077,969,0,5722,668,0
338,5722,645,0,1449,21,0,5722,668,0
339,5722,645,0,1708,219,0,5722,668,0
340,5460,021,0,1752,871,0,5722,668,0
341,5722,645,0,1444,703,0,5722,668,0
342,5712,574,0,1222,338,0,5722,668,0
343,5722,645,0,1314,874,0,5722,668,0
344,5091,023,0,1451,776,0,5722,668,0
345,5722,645,0,1333,873,0,5722,668,0
346,5722,645,0,971,7037,0,5722,668,0
347,4723,103,0,938,5977,0,5722,668,0
348,5712,524,0,1064,029,0,5722,668,0
349,5722,645,0,1316,446,0,5722,668,0
350,5722,645,0,1659,623,0,5722,668,0
351,5341,225,0,1691,604,0,5722,668,0
352,5692,38,0,1967,063,0,5722,668,0
353,5272,3,0,2195,24,0,5722,668,0
