Generation;PopBestRed;PopBestBlue;PopAvgRed;PopAvgBlue;BestOverallRed;BestOverallBlue
249;5900,377;0;4975,834;0;5900,377;0
250;5900,374;0;5333,84;0;5900,377;0
251;5895,822;0;5181,885;0;5900,377;0
252;5895,821;0;4682,25;0;5900,377;0
253;5900,374;0;4586,749;0;5900,377;0
254;5900,377;0;4902,333;0;5900,377;0
255;5900,377;0;5021,187;0;5900,377;0
256;5895,822;0;5059,695;0;5900,377;0
257;5900,376;0;5018,069;0;5900,377;0
258;5900,377;0;4979,853;0;5900,377;0
259;5900,377;0;4894,682;0;5900,377;0
260;5895,823;0;4870,087;0;5900,377;0
261;5900,377;0;4902,563;0;5900,377;0
262;5900,375;0;4619,205;0;5900,377;0
263;5900,375;0;5050,315;0;5900,377;0
264;5895,823;0;4621,914;0;5900,377;0
265;5900,414;0;4680,137;0;5900,414;0
266;5900,375;0;5039,712;0;5900,414;0
267;5895,822;0;5121,956;0;5900,414;0
268;5895,822;0;4755,47;0;5900,414;0
269;5900,377;0;4944,327;0;5900,414;0
270;5900,376;0;5345,52;0;5900,414;0
271;5895,822;0;5010,575;0;5900,414;0
272;5903,136;0;4952,576;0;5903,136;0
273;5897,614;0;5349,332;0;5903,136;0
274;5900,376;0;4805,33;0;5903,136;0
275;5900,377;0;4762,355;0;5903,136;0
276;5895,476;0;4897,985;0;5903,136;0
277;5900,376;0;5104,02;0;5903,136;0
278;5866,045;0;4455,053;0;5903,136;0
279;5900,377;0;5091,565;0;5903,136;0
280;5895,824;0;4891,363;0;5903,136;0
281;5900,377;0;5466,628;0;5903,136;0
282;5900,375;0;5363,927;0;5903,136;0
283;5900,377;0;4421,596;0;5903,136;0
284;5847,176;0;4880,967;0;5903,136;0
285;5900,377;0;4763,137;0;5903,136;0
286;5900,374;0;4590,418;0;5903,136;0
287;5895,822;0;4727,276;0;5903,136;0
288;5895,822;0;4888,261;0;5903,136;0
289;5900,377;0;5198,848;0;5903,136;0
290;5900,376;0;4809,288;0;5903,136;0
291;5895,822;0;4926,92;0;5903,136;0
292;5895,822;0;5460,005;0;5903,136;0
293;5900,377;0;5265,971;0;5903,136;0
294;5900,373;0;5174,099;0;5903,136;0
295;5900,377;0;5417,573;0;5903,136;0
296;5896,092;0;5082,687;0;5903,136;0
297;5900,377;0;4749,438;0;5903,136;0
298;5900,375;0;4997,312;0;5903,136;0
299;5900,375;0;5234,675;0;5903,136;0
300;5900,375;0;5234,675;0;5903,136;0
