Generation;PopBestRed;PopBestBlue;PopAvgRed;PopAvgBlue;BestOverallRed;BestOverallBlue
349;3926,434;0;-1281,466;0;3926,434;0
350;-1143,751;0;-9907,914;0;-1143,751;0
351;-1121,844;0;-8514,995;0;-1121,844;0
352;1396,195;0;-11048,21;0;1396,195;0
353;1232,967;0;-7619,042;0;1232,967;0
354;-3629,206;0;-15106,89;0;-3629,206;0
355;-1177,942;0;-8812,029;0;-1177,942;0
356;-1110,096;0;-10126,27;0;-1110,096;0
357;814,3726;0;-13205,8;0;814,3726;0
358;1187,329;0;-9985,328;0;1187,329;0
359;1244,581;0;-2551,392;0;1244,581;0
360;-3691,737;0;-13630,46;0;-3691,737;0
361;1230,905;0;409,352;0;1230,905;0
362;-1235,804;0;-15477,27;0;-1235,804;0
363;3945,101;0;-6778,757;0;3945,101;0
364;3921,986;0;-1031,872;0;3921,986;0
365;-3715,813;0;-18517,38;0;-3715,813;0
366;3872,578;0;-837,1344;0;3872,578;0
367;1232,051;0;-1721,618;0;1232,051;0
368;-1122,52;0;-12393,69;0;-1122,52;0
369;6458,307;0;-2656,315;0;6458,307;0
370;3955,554;0;199,8025;0;3955,554;0
371;-1101,457;0;-11426,43;0;-1101,457;0
372;-1113,28;0;-9988,06;0;-1113,28;0
373;3895,899;0;-271,4977;0;3895,899;0
374;-1174,723;0;-10165,64;0;-1174,723;0
375;1416,446;0;-3815,303;0;1416,446;0
376;-1066,171;0;-5680,621;0;-1066,171;0
377;3934,992;0;-83,10755;0;3934,992;0
378;1415,244;0;-5031,824;0;1415,244;0
379;-1083,325;0;-9923,01;0;-1083,325;0
380;865,9071;0;-11242,74;0;865,9071;0
381;-3589,4;0;-15558,27;0;-3589,4;0
382;3960,648;0;-4810,553;0;3960,648;0
383;1421,223;0;-8298,476;0;1421,223;0
384;1388,278;0;-10181,77;0;1388,278;0
385;1450,619;0;-9819,73;0;1450,619;0
386;1231,699;0;1007,242;0;1231,699;0
387;1440,903;0;-6113,812;0;1440,903;0
388;-1107,19;0;-5565,026;0;-1107,19;0
389;624,7619;0;-7697,737;0;624,7619;0
390;1459,966;0;-7266,779;0;1459,966;0
391;1419,509;0;-10664,2;0;1419,509;0
392;1220,495;0;-467,4506;0;1220,495;0
393;1212,469;0;-9187,327;0;1212,469;0
394;-1074,37;0;-11322,35;0;-1074,37;0
395;-1091,118;0;-13344,92;0;-1091,118;0
396;-1134,316;0;-6870,617;0;-1134,316;0
397;-1072,046;0;-10916,41;0;-1072,046;0
398;-1607,597;0;-10974,91;0;-1607,597;0
399;3964,102;0;820,6484;0;3964,102;0
400;3937,364;0;628,3817;0;3937,364;0
401;1428,278;0;-9814,291;0;1428,278;0
402;-1077,576;0;-11778,35;0;-1077,576;0
403;3950,68;0;327,0408;0;3950,68;0
404;3974,925;0;-7799,565;0;3974,925;0
405;1396,595;0;-10786,02;0;1396,595;0
406;1428,397;0;-5167,427;0;1428,397;0
407;-1094,136;0;-8402,201;0;-1094,136;0
408;1278,004;0;770,6157;0;1278,004;0
409;885,4564;0;-6190,813;0;885,4564;0
410;3953,031;0;1302,988;0;3953,031;0
411;3361,06;0;-9709,824;0;3361,06;0
412;3956,346;0;-6561,695;0;3956,346;0
413;1208,249;0;-2142,59;0;1208,249;0
414;1400,979;0;-6726,417;0;1400,979;0
415;-1113,808;0;-11476,61;0;-1113,808;0
416;-1097,91;0;-8986,545;0;-1097,91;0
417;1228,827;0;-193,7482;0;1228,827;0
418;3919,713;0;320,1992;0;3919,713;0
419;1436,009;0;-8256,431;0;1436,009;0
420;3964,766;0;1108,63;0;3964,766;0
421;-1049,762;0;-9743,439;0;-1049,762;0
422;3393,938;0;-2280,324;0;3393,938;0
423;-1087,507;0;-8558,763;0;-1087,507;0
424;1232,512;0;413,0257;0;1232,512;0
425;1383,994;0;-9457,271;0;1383,994;0
426;-1057,84;0;-17159,71;0;-1057,84;0
427;-1101,987;0;-13329,96;0;-1101,987;0
428;1222,966;0;1155,298;0;1222,966;0
429;-1094,914;0;-10627,39;0;-1094,914;0
430;1397,845;0;-8493,336;0;1397,845;0
431;1237,657;0;1043,382;0;1237,657;0
432;-1096,616;0;-8265,68;0;-1096,616;0
433;3977,254;0;-656,5676;0;3977,254;0
434;-3586,382;0;-14100,79;0;-3586,382;0
435;3422,183;0;-6871,76;0;3422,183;0
436;1409,462;0;-6744,772;0;1409,462;0
437;1422,34;0;-7505,49;0;1422,34;0
438;3975,551;0;-1625,863;0;3975,551;0
439;1453,064;0;-8161,059;0;1453,064;0
440;1427,82;0;-10777,86;0;1427,82;0
441;-1128,317;0;-7577,689;0;-1128,317;0
442;1225,268;0;-14568,33;0;1225,268;0
443;-1147,711;0;-9180,982;0;-1147,711;0
444;1423,838;0;-8301,304;0;1423,838;0
445;1265,014;0;-6403,274;0;1265,014;0
446;1444,074;0;-8587,287;0;1444,074;0
447;5951,389;0;-159,6565;0;5951,389;0
448;-3632,646;0;-14462,83;0;-3632,646;0
449;6503,852;0;2378,168;0;6503,852;0
450;-3559,537;0;-14667,51;0;-3559,537;0
451;1426,876;0;-5190,114;0;1426,876;0
452;1448,815;0;-4460,892;0;1448,815;0
453;3952,232;0;-387,0017;0;3952,232;0
454;-3650,435;0;-13368,58;0;-3650,435;0
455;933,5134;0;-4068,464;0;933,5134;0
456;-1076,245;0;-8131,83;0;-1076,245;0
457;-1083,296;0;-16399,84;0;-1083,296;0
458;3938,784;0;-13605;0;3938,784;0
459;3936,973;0;-1965,704;0;3936,973;0
460;-1152,835;0;-13899,79;0;-1152,835;0
461;-1096,845;0;-4222,191;0;-1096,845;0
462;3971,158;0;925,2923;0;3971,158;0
463;1210,515;0;-250,3271;0;1210,515;0
464;-1138,244;0;-9570,12;0;-1138,244;0
465;-1193,245;0;-13185,5;0;-1193,245;0
466;1484,48;0;-3865,732;0;1484,48;0
467;-1695,138;0;-13205,72;0;-1695,138;0
468;-3680,563;0;-15734,43;0;-3680,563;0
469;-1072,803;0;-8556,607;0;-1072,803;0
470;-3625,273;0;-13128,48;0;-3625,273;0
471;3963,108;0;-1178,106;0;3963,108;0
472;1262,317;0;-13673,78;0;1262,317;0
473;-1132,463;0;-6169,238;0;-1132,463;0
474;933,0903;0;-8335,525;0;933,0903;0
475;-1100,273;0;-10698,84;0;-1100,273;0
476;-1053,192;0;-9157,258;0;-1053,192;0
477;3953,911;0;-1657,541;0;3953,911;0
478;-1142,523;0;-11324,21;0;-1142,523;0
479;-1114,763;0;-9117,181;0;-1114,763;0
