Generation;PopBestRed;PopBestBlue;PopAvgRed;PopAvgBlue;BestOverallRed;BestOverallBlue
215;5220,477;0;2209,252;0;5220,477;0
216;4073,026;0;2089,572;0;4073,026;0
217;2619,638;0;1983,992;0;2619,638;0
218;5267,314;0;2288,729;0;5267,314;0
219;4096,475;0;2161,489;0;4096,475;0
220;5383,063;0;4445,996;0;5383,063;0
221;2660,243;0;2287,343;0;2660,243;0
222;2729,007;0;2352,721;0;2729,007;0
223;5271,015;0;2551,066;0;5271,015;0
224;5274,683;0;2213,149;0;5274,683;0
225;4064,759;0;2320,385;0;4064,759;0
226;2637,175;0;2140,083;0;2637,175;0
227;6692,713;0;4459,524;0;6692,713;0
228;2634,563;0;2440,357;0;2634,563;0
229;5312,191;0;2516,479;0;5312,191;0
230;5241,699;0;2726,675;0;5241,699;0
231;6717,226;0;4688,834;0;6717,226;0
232;2617,951;0;2262,173;0;2617,951;0
233;4180,928;0;1793,438;0;4180,928;0
234;2672,327;0;1771,609;0;2672,327;0
235;4144,371;0;2456,725;0;4144,371;0
236;5332,264;0;1935,909;0;5332,264;0
237;5369,637;0;4316,985;0;5369,637;0
238;5233,664;0;2514,13;0;5233,664;0
239;6624,345;0;4254,173;0;6624,345;0
240;2808,302;0;2357,64;0;2808,302;0
241;2636,267;0;1968,903;0;2636,267;0
242;2617,302;0;1854,783;0;2617,302;0
243;5251,877;0;2353,104;0;5251,877;0
244;5317,548;0;2381,772;0;5317,548;0
245;5321,722;0;2251,281;0;5321,722;0
246;4022,243;0;2281,512;0;4022,243;0
247;4184,053;0;2283,79;0;4184,053;0
248;2621,584;0;1757,311;0;2621,584;0
249;5255,348;0;2177,302;0;5255,348;0
250;4142,85;0;2375,009;0;4142,85;0
251;4181,571;0;2446,928;0;4181,571;0
252;2630,314;0;1920,244;0;2630,314;0
253;5352,507;0;2224,264;0;5352,507;0
254;2626,531;0;2238,72;0;2626,531;0
255;5260,555;0;2373,347;0;5260,555;0
256;5298,315;0;1985,022;0;5298,315;0
257;5327,288;0;1745,832;0;5327,288;0
258;6615,87;0;3455,468;0;6615,87;0
259;5247,762;0;2423,514;0;5247,762;0
260;5199,894;0;1503,685;0;5199,894;0
261;4140,301;0;2082,828;0;4140,301;0
262;5248,071;0;2515,622;0;5248,071;0
263;6653,32;0;2512,957;0;6653,32;0
264;5227,379;0;1850,595;0;5227,379;0
265;5235,131;0;2180,84;0;5235,131;0
266;2713,331;0;2055,059;0;2713,331;0
267;2643,465;0;2115,035;0;2643,465;0
268;5250,017;0;2338,178;0;5250,017;0
269;5241,402;0;2288,442;0;5241,402;0
270;4115,247;0;2409,531;0;4115,247;0
271;4096,388;0;2425,662;0;4096,388;0
272;5292,427;0;2092,128;0;5292,427;0
273;5282,715;0;2538,899;0;5282,715;0
274;2648,463;0;1780,693;0;2648,463;0
275;5173,498;0;1056,756;0;5173,498;0
276;4171,294;0;1632,285;0;4171,294;0
277;2616,324;0;2129,012;0;2616,324;0
278;2596,172;0;1822,679;0;2596,172;0
279;4206,745;0;1959,32;0;4206,745;0
280;4073,304;0;2125,046;0;4073,304;0
