Generation;PopBestRed;PopBestBlue;PopAvgRed;PopAvgBlue;BestOverallRed;BestOverallBlue
456;486,8368;0;480,4776;0;486,8368;0
457;1373,138;0;1357,665;0;1373,138;0
458;543,3693;0;529,1684;0;543,3693;0
459;485,8949;0;475,7931;0;485,8949;0
460;795,1484;0;782,7727;0;795,1484;0
461;615,9692;0;607,9881;0;615,9692;0
462;939,2217;0;925,9069;0;939,2217;0
463;4109,337;0;4091,202;0;4109,337;0
464;610,956;0;601,1296;0;610,956;0
465;4052,013;0;4044,367;0;4052,013;0
466;486,0084;0;476,1673;0;486,0084;0
467;656,7864;0;648,7228;0;656,7864;0
468;651,1814;0;637,7103;0;651,1814;0
469;4059,761;0;4050,315;0;4059,761;0
470;512,1759;0;502,7084;0;512,1759;0
471;706,9576;0;697,2291;0;706,9576;0
472;618,116;0;612,2552;0;618,116;0
473;1337,322;0;1326,802;0;1337,322;0
474;956,3125;0;941,4039;0;956,3125;0
475;5272,061;0;3780,4;0;5272,061;0
476;617,9242;0;597,7068;0;617,9242;0
477;469,7964;0;453,7284;0;469,7964;0
478;959,715;0;924,0962;0;959,715;0
479;480,7236;0;463,8156;0;480,7236;0
480;490,5336;0;476,9478;0;490,5336;0
481;2511,661;0;1118,42;0;2511,661;0
482;451,092;0;440,3472;0;451,092;0
483;464,4342;0;448,7988;0;464,4342;0
484;477,8097;0;461,7336;0;477,8097;0
485;2498,214;0;2456,695;0;2498,214;0
486;772,7027;0;757,9406;0;772,7027;0
487;484,5483;0;470,6178;0;484,5483;0
488;477,6971;0;471,6532;0;477,6971;0
489;550,8906;0;543,9948;0;550,8906;0
490;628,4063;0;616,848;0;628,4063;0
491;513,4595;0;504,1507;0;513,4595;0
492;529,0683;0;520,9795;0;529,0683;0
493;531,2267;0;522,8414;0;531,2267;0
494;767,2369;0;759,9352;0;767,2369;0
495;699,1451;0;682,7829;0;699,1451;0
496;2496,794;0;2461,665;0;2496,794;0
497;564,3264;0;554,2206;0;564,3264;0
498;638,7213;0;631,9817;0;638,7213;0
499;1331,1;0;1124,029;0;1331,1;0
500;576,7507;0;564,9805;0;576,7507;0
501;1370,896;0;1361,928;0;1370,896;0
502;476,3368;0;467,8237;0;476,3368;0
503;606,5333;0;601,9483;0;606,5333;0
504;511,1132;0;506,7755;0;511,1132;0
505;500,5859;0;488,1364;0;500,5859;0
506;614,7325;0;601,7939;0;614,7325;0
507;457,9651;0;451,2218;0;457,9651;0
508;567,1635;0;557,8132;0;567,1635;0
509;462,9494;0;453,0149;0;462,9494;0
510;1308,689;0;1302,359;0;1308,689;0
511;487,0849;0;479,0727;0;487,0849;0
512;949,9762;0;893,5048;0;949,9762;0
513;500,2947;0;491,3477;0;500,2947;0
514;789,9867;0;779,4167;0;789,9867;0
515;479,7374;0;468,3207;0;479,7374;0
516;521,574;0;510,7559;0;521,574;0
517;4081,521;0;4070,536;0;4081,521;0
518;617,1649;0;607,1532;0;617,1649;0
519;4120,027;0;4111,708;0;4120,027;0
520;502,5022;0;491,6149;0;502,5022;0
521;1345,205;0;1338,121;0;1345,205;0
522;811,4222;0;803,5245;0;811,4222;0
523;454,4962;0;447,1391;0;454,4962;0
524;536,0452;0;521,2576;0;536,0452;0
525;460,9303;0;455,0774;0;460,9303;0
526;469,9057;0;461,3915;0;469,9057;0
527;800,6281;0;790,614;0;800,6281;0
528;476,5568;0;466,1662;0;476,5568;0
529;715,9914;0;708,7786;0;715,9914;0
530;4086,254;0;4080,077;0;4086,254;0
531;969,0317;0;952,1492;0;969,0317;0
532;796,5443;0;785,5339;0;796,5443;0
533;4112,846;0;4085,17;0;4112,846;0
534;4112,374;0;4083,456;0;4112,374;0
535;472,7712;0;465,0038;0;472,7712;0
536;501,844;0;491,412;0;501,844;0
537;515,6167;0;504,9178;0;515,6167;0
538;968,7419;0;956,9224;0;968,7419;0
539;481,8916;0;472,651;0;481,8916;0
540;791,3292;0;778,8298;0;791,3292;0
541;543,1687;0;538,3312;0;543,1687;0
542;544,8723;0;538,9445;0;544,8723;0
543;569,5914;0;563,112;0;569,5914;0
544;529,0065;0;521,2601;0;529,0065;0
545;4118,454;0;4096,735;0;4118,454;0
546;617,9354;0;611,0675;0;617,9354;0
547;562,3401;0;550,6203;0;562,3401;0
548;458,5692;0;451,2663;0;458,5692;0
549;1364,35;0;1358,474;0;1364,35;0
550;5189,46;0;3866,121;0;5189,46;0
551;4074,12;0;4060,094;0;4074,12;0
552;508,4861;0;501,8254;0;508,4861;0
553;464,4786;0;457,1896;0;464,4786;0
554;472,3101;0;460,7339;0;472,3101;0
555;1358,103;0;1346,984;0;1358,103;0
556;552,1192;0;512,0128;0;552,1192;0
557;562,2894;0;552,5591;0;562,2894;0
558;521,3005;0;509,4535;0;521,3005;0
559;478,8057;0;471,4966;0;478,8057;0
560;598,298;0;586,4645;0;598,298;0
561;499,5824;0;491,7277;0;499,5824;0
562;1371,538;0;911,9991;0;1371,538;0
563;1346,895;0;902,4304;0;1346,895;0
564;625,4052;0;611,3315;0;625,4052;0
565;1357,386;0;1344,452;0;1357,386;0
566;499,0712;0;492,0818;0;499,0712;0
567;545,4896;0;535,425;0;545,4896;0
568;574,7569;0;564,5383;0;574,7569;0
569;487,4679;0;478,2053;0;487,4679;0
570;478,1918;0;470,3272;0;478,1918;0
571;1327,373;0;1264,343;0;1327,373;0
572;1334,503;0;1321,466;0;1334,503;0
573;516,0822;0;505,0766;0;516,0822;0
574;444,1572;0;435,3718;0;444,1572;0
575;975,1691;0;951,6425;0;975,1691;0
576;664,126;0;644,7886;0;664,126;0
577;535,3813;0;520,9907;0;535,3813;0
578;531,9686;0;519,8728;0;531,9686;0
579;1370,607;0;1345,697;0;1370,607;0
580;4015,708;0;3551,614;0;4015,708;0
581;463,3314;0;449,4185;0;463,3314;0
582;485,1524;0;475,1647;0;485,1524;0
583;2555,402;0;645,1497;0;2555,402;0
584;1311,908;0;1306,126;0;1311,908;0
585;468,5419;0;445,0092;0;468,5419;0
586;1396,091;0;612,4302;0;1396,091;0
587;554,5281;0;543,5945;0;554,5281;0
588;460,0973;0;442,554;0;460,0973;0
589;2520,247;0;756,3885;0;2520,247;0
590;465,6494;0;429,9797;0;465,6494;0
591;461,4336;0;424,7146;0;461,4336;0
592;2557,904;0;933,5872;0;2557,904;0
593;605,6583;0;586,1284;0;605,6583;0
594;495,9051;0;477,0201;0;495,9051;0
595;1437,809;0;843,0867;0;1437,809;0
596;2549,294;0;821,6495;0;2549,294;0
597;3405,314;0;933,5482;0;3405,314;0
598;636,311;0;589,5118;0;636,311;0
599;2517,724;0;621,8752;0;2517,724;0
600;2534,283;0;1033,903;0;2534,283;0
601;2523,951;0;670,2708;0;2523,951;0
602;585,4055;0;540,4927;0;585,4055;0
603;868,3041;0;853,9167;0;868,3041;0
604;587,8604;0;560,2198;0;587,8604;0
