Generation,PopBestRed,PopBestBlue,PopAvgRed,PopAvgBlue,BestOverallRed,BestOverallBlue
376,17243.81,0,-8159.998,0,19323.81,0
377,10443.81,0,-6312.379,0,19323.81,0
378,17483.81,0,-6169.523,0,19323.81,0
379,9363.806,0,-6759.998,0,19323.81,0
380,17683.81,0,-4241.865,0,19323.81,0
381,12844.55,0,-5411.384,0,19323.81,0
382,12003.81,0,-8542.856,0,19323.81,0
383,14643.81,0,-7024.759,0,19323.81,0
384,18523.81,0,-7428.568,0,19323.81,0
385,14523.81,0,-5622.853,0,19323.81,0
386,17363.81,0,-5512.379,0,19323.81,0
387,2643.806,0,-7159.997,0,19323.81,0
388,4483.807,0,-10853.33,0,19323.81,0
389,15163.81,0,-13786.67,0,19323.81,0
390,17803.81,0,-11072.38,0,19323.81,0
391,9443.806,0,-11552.37,0,19323.81,0
392,18403.81,0,-7533.327,0,19323.81,0
393,2763.813,0,-6266.66,0,19323.81,0
394,-2836.18,0,-7620.947,0,19323.81,0
395,18003.81,0,-5119.993,0,19323.81,0
396,17483.81,0,-8310.47,0,19323.81,0
397,9963.807,0,-11994.29,0,19323.81,0
398,17163.81,0,-11118.09,0,19323.81,0
399,17763.81,0,-11005.71,0,19323.81,0
400,17443.81,0,-7893.329,0,19323.81,0
401,17283.81,0,-10220.95,0,19323.81,0
402,7683.805,0,-12022.85,0,19323.81,0
403,3163.813,0,-11081.9,0,19323.81,0
404,-1716.18,0,-6377.136,0,19323.81,0
405,17323.81,0,-4354.28,0,19323.81,0
406,17843.81,0,-10171.37,0,19323.81,0
407,18923.81,0,-6899.043,0,19323.81,0
408,9723.806,0,-9958.094,0,19323.81,0
409,-4756.182,0,-8095.235,0,19323.81,0
410,10083.81,0,-7066.662,0,19323.81,0
411,17763.81,0,-6702.854,0,19323.81,0
412,17403.81,0,-13057.14,0,19323.81,0
413,-4836.186,0,-10567.62,0,19323.81,0
414,-2676.185,0,-8759.997,0,19323.81,0
415,18163.81,0,-10217.14,0,19323.81,0
416,9483.806,0,-7580.951,0,19323.81,0
417,17243.81,0,-8186.665,0,19323.81,0
418,15403.81,0,-6742.856,0,19323.81,0
419,-4636.185,0,-12306.67,0,19323.81,0
420,9163.806,0,-4399.997,0,19323.81,0
421,7683.807,0,-5108.567,0,19323.81,0
422,17643.81,0,-8272.38,0,19323.81,0
423,15403.81,0,-8977.141,0,19323.81,0
424,9643.806,0,-6213.331,0,19323.81,0
425,17603.81,0,-4727.618,0,19323.81,0
426,17363.81,0,-5979.047,0,19323.81,0
427,17443.81,0,-8979.048,0,19323.81,0
428,10283.81,0,-7596.189,0,19323.81,0
429,17883.81,0,-5697.108,0,19323.81,0
430,19203.81,0,-9146.667,0,19323.81,0
431,17243.81,0,-8396.176,0,19323.81,0
432,18643.81,0,-5407.548,0,19323.81,0
433,15403.81,0,-5805.711,0,19323.81,0
434,15363.81,0,-11167.62,0,19323.81,0
435,17363.81,0,-6834.282,0,19323.81,0
436,17963.81,0,-7163.807,0,19323.81,0
437,9723.807,0,-8580.95,0,19323.81,0
438,15283.81,0,-5500.949,0,19323.81,0
439,1843.812,0,-6759.996,0,19323.81,0
440,18243.81,0,-7973.331,0,19323.81,0
441,18923.81,0,-5161.901,0,19323.81,0
442,-1836.185,0,-6699.044,0,19323.81,0
443,16843.81,0,-4828.568,0,19323.81,0
444,9643.806,0,-8453.333,0,19323.81,0
445,17123.81,0,-10794.29,0,19323.81,0
446,17283.81,0,-7049.521,0,19323.81,0
447,15283.81,0,-7693.331,0,19323.81,0
448,7563.807,0,-14100.95,0,19323.81,0
449,17643.81,0,-6556.188,0,19323.81,0
450,9363.805,0,-5727.615,0,19323.81,0
451,123.8133,0,-8739.046,0,19323.81,0
452,19043.81,0,-9148.569,0,19323.81,0
453,-836.1831,0,-9199.998,0,19323.81,0
454,16643.81,0,-5727.616,0,19323.81,0
455,17123.81,0,-5619.043,0,19323.81,0
456,17723.81,0,-8975.235,0,19323.81,0
457,15723.81,0,-5285.711,0,19323.81,0
458,18923.81,0,-6527.618,0,19323.81,0
459,11123.81,0,-7519.997,0,19323.81,0
460,-1916.184,0,-6495.234,0,19323.81,0
461,17483.81,0,-6232.377,0,19323.81,0
462,15443.81,0,-9630.474,0,19323.81,0
463,15083.81,0,-6790.473,0,19323.81,0
464,18483.81,0,-3956.186,0,19323.81,0
465,18883.81,0,-5878.091,0,19323.81,0
466,17163.81,0,-6262.854,0,19323.81,0
467,-4836.187,0,-11592.38,0,19323.81,0
468,-3796.185,0,-14398.09,0,19323.81,0
469,3163.813,0,-10413.33,0,19323.81,0
470,4163.81,0,-6780.947,0,19323.81,0
471,17243.81,0,-7571.426,0,19323.81,0
472,18083.81,0,-6742.85,0,19323.81,0
473,17003.81,0,-5268.565,0,19323.81,0
474,14763.81,0,-7487.615,0,19323.81,0
475,18003.81,0,-5182.853,0,19323.81,0
476,-596.1859,0,-14535.24,0,19323.81,0
477,403.8085,0,-12041.9,0,19323.81,0
478,15323.81,0,-5438.091,0,19323.81,0
479,17163.81,0,-8306.664,0,19323.81,0
480,18723.81,0,-10678.09,0,19323.81,0
481,17323.81,0,-5702.84,0,19323.81,0
482,18763.81,0,-4470.473,0,19323.81,0
483,10245.18,0,-9740.888,0,19323.81,0
484,-916.1818,0,-13514.29,0,19323.81,0
485,9483.806,0,-11011.43,0,19323.81,0
486,-836.1783,0,-8626.664,0,19323.81,0
487,17683.81,0,-8100.95,0,19323.81,0
488,-2356.188,0,-6639.998,0,19323.81,0
489,14923.81,0,-7445.713,0,19323.81,0
490,17843.81,0,-9411.429,0,19323.81,0
491,-3716.186,0,-12502.86,0,19323.81,0
492,17923.81,0,-5116.187,0,19323.81,0
493,9403.806,0,-9963.808,0,19323.81,0
494,-2676.186,0,-5043.803,0,19323.81,0
495,18603.81,0,-6137.14,0,19323.81,0
496,17723.81,0,-4057.139,0,19323.81,0
497,17923.81,0,-5959.997,0,19323.81,0
498,17803.81,0,-6278.092,0,19323.81,0
499,17403.81,0,-5359.998,0,19323.81,0
500,17603.81,0,-5582.855,0,19323.81,0
501,9123.807,0,-9857.143,0,19323.81,0
502,17803.81,0,-10137.14,0,19323.81,0
503,19003.81,0,-7432.379,0,19323.81,0
504,17283.81,0,-7220.949,0,19323.81,0
505,9603.806,0,-8428.567,0,19323.81,0
506,19123.81,0,-6163.707,0,19323.81,0
507,7763.805,0,-9373.241,0,19323.81,0
508,18723.81,0,-13697.14,0,19323.81,0
509,15323.81,0,-8899.046,0,19323.81,0
510,18763.81,0,-6859.047,0,19323.81,0
511,10603.81,0,-7733.331,0,19323.81,0
512,-836.1822,0,-8619.047,0,19323.81,0
513,18403.81,0,-10390.47,0,19323.81,0
514,-3796.185,0,-6392.378,0,19323.81,0
515,17683.81,0,-7239.998,0,19323.81,0
516,7123.807,0,-8935.236,0,19323.81,0
517,14643.81,0,-8727.617,0,19323.81,0
518,-3156.193,0,-7264.759,0,19323.81,0
519,-3076.188,0,-10373.33,0,19323.81,0
520,19243.81,0,-8904.761,0,19323.81,0
521,-316.1868,0,-10129.52,0,19323.81,0
522,18923.81,0,-8361.901,0,19323.81,0
523,9603.806,0,-12832.38,0,19323.81,0
524,-796.1815,0,-5308.568,0,19323.81,0
525,18803.81,0,-9285.713,0,19323.81,0
526,1163.81,0,-6782.855,0,19323.81,0
527,10323.81,0,-9266.663,0,19323.81,0
528,12003.81,0,-6685.713,0,19323.81,0
529,15243.81,0,-6388.568,0,19323.81,0
530,9243.806,0,-7398.091,0,19323.81,0
531,17363.81,0,-10594.28,0,19323.81,0
532,18203.81,0,-12470.47,0,19323.81,0
533,17403.81,0,-7977.14,0,19323.81,0
534,18723.81,0,-5137.141,0,19323.81,0
535,17763.81,0,-4350.475,0,19323.81,0
536,17243.81,0,-4819.045,0,19323.81,0
537,-3276.188,0,-9489.523,0,19323.81,0
538,15403.81,0,-8382.854,0,19323.81,0
539,14083.81,0,-7392.381,0,19323.81,0
540,18083.81,0,-7253.331,0,19323.81,0
541,18523.81,0,-7756.189,0,19323.81,0
542,7403.806,0,-5262.853,0,19323.81,0
543,7723.806,0,-8769.521,0,19323.81,0
544,9763.807,0,-7076.189,0,19323.81,0
545,18443.81,0,-9100.936,0,19323.81,0
546,11163.81,0,-6049.521,0,19323.81,0
547,-2676.185,0,-11830.47,0,19323.81,0
548,10363.81,0,-7382.854,0,19323.81,0
549,17363.81,0,-7813.33,0,19323.81,0
550,17963.81,0,-4491.423,0,19323.81,0
551,14763.81,0,-5552.375,0,19323.81,0
552,18963.81,0,-3919.994,0,19323.81,0
553,15083.81,0,-12173.33,0,19323.81,0
554,18563.81,0,-8293.33,0,19323.81,0
555,15243.81,0,-8072.377,0,19323.81,0
556,6843.806,0,-9735.236,0,19323.81,0
557,14723.81,0,-8868.567,0,19323.81,0
558,15243.81,0,-6860.947,0,19323.81,0
559,18163.81,0,-4481.9,0,19323.81,0
560,18523.81,0,-6190.472,0,19323.81,0
561,17683.81,0,-7639.997,0,19323.81,0
562,18643.81,0,-6617.139,0,19323.81,0
563,9443.806,0,-7224.757,0,19323.81,0
564,17763.81,0,-4127.609,0,19323.81,0
565,7243.806,0,-10394.28,0,19323.81,0
566,16923.81,0,-8312.377,0,19323.81,0
567,17163.81,0,-4887.614,0,19323.81,0
568,17763.81,0,-7887.618,0,19323.81,0
569,17683.81,0,-6449.52,0,19323.81,0
570,15483.81,0,-7032.378,0,19323.81,0
571,14723.81,0,-9382.855,0,19323.81,0
572,17483.81,0,-10419.05,0,19323.81,0
573,18203.81,0,-5579.044,0,19323.81,0
